ID	Label
439.0	14.0
439.0	14.0
439.0	14.0
439.0	14.0
440.0	9.0
440.0	9.0
440.0	9.0
440.0	9.0
441.0	39.0
441.0	39.0
441.0	39.0
441.0	39.0
442.0	16.0
442.0	16.0
442.0	16.0
442.0	16.0
443.0	16.0
443.0	16.0
443.0	16.0
443.0	16.0
444.0	20.0
444.0	20.0
444.0	20.0
444.0	20.0
445.0	10.0
445.0	10.0
445.0	10.0
445.0	10.0
446.0	29.0
446.0	29.0
446.0	29.0
446.0	29.0
447.0	25.0
447.0	25.0
447.0	25.0
447.0	25.0
448.0	26.0
448.0	26.0
448.0	26.0
448.0	26.0
449.0	40.0
449.0	40.0
449.0	40.0
449.0	40.0
450.0	23.0
450.0	23.0
450.0	23.0
450.0	23.0
451.0	9.0
451.0	9.0
451.0	9.0
451.0	9.0
452.0	34.0
452.0	34.0
452.0	34.0
452.0	34.0
453.0	15.0
453.0	15.0
453.0	15.0
453.0	15.0
454.0	22.0
454.0	22.0
454.0	22.0
454.0	22.0
455.0	1.0
455.0	1.0
455.0	1.0
455.0	1.0
456.0	33.0
456.0	33.0
456.0	33.0
456.0	33.0
457.0	2.0
457.0	2.0
457.0	2.0
457.0	2.0
458.0	38.0
458.0	38.0
458.0	38.0
458.0	38.0
459.0	19.0
459.0	19.0
459.0	19.0
459.0	19.0
460.0	7.0
460.0	7.0
460.0	7.0
460.0	7.0
461.0	17.0
461.0	17.0
461.0	17.0
461.0	17.0
462.0	9.0
462.0	9.0
462.0	9.0
462.0	9.0
463.0	28.0
463.0	28.0
463.0	28.0
463.0	28.0
464.0	40.0
464.0	40.0
464.0	40.0
464.0	40.0
465.0	2.0
465.0	2.0
465.0	2.0
465.0	2.0
466.0	37.0
466.0	37.0
466.0	37.0
466.0	37.0
467.0	18.0
467.0	18.0
467.0	18.0
467.0	18.0
468.0	34.0
468.0	34.0
468.0	34.0
468.0	34.0
469.0	7.0
469.0	7.0
469.0	7.0
469.0	7.0
470.0	32.0
470.0	32.0
470.0	32.0
470.0	32.0
471.0	9.0
471.0	9.0
471.0	9.0
471.0	9.0
472.0	7.0
472.0	7.0
472.0	7.0
472.0	7.0
473.0	15.0
473.0	15.0
473.0	15.0
473.0	15.0
474.0	23.0
474.0	23.0
474.0	23.0
474.0	23.0
475.0	36.0
475.0	36.0
475.0	36.0
475.0	36.0
476.0	8.0
476.0	8.0
476.0	8.0
476.0	8.0
477.0	27.0
477.0	27.0
477.0	27.0
477.0	27.0
478.0	18.0
478.0	18.0
478.0	18.0
478.0	18.0
479.0	36.0
479.0	36.0
479.0	36.0
479.0	36.0
480.0	18.0
480.0	18.0
480.0	18.0
480.0	18.0
481.0	23.0
481.0	23.0
481.0	23.0
481.0	23.0
482.0	25.0
482.0	25.0
482.0	25.0
482.0	25.0
483.0	22.0
483.0	22.0
483.0	22.0
483.0	22.0
484.0	14.0
484.0	14.0
484.0	14.0
484.0	14.0
485.0	24.0
485.0	24.0
485.0	24.0
485.0	24.0
486.0	28.0
486.0	28.0
486.0	28.0
486.0	28.0
487.0	35.0
487.0	35.0
487.0	35.0
487.0	35.0
488.0	12.0
488.0	12.0
488.0	12.0
488.0	12.0
489.0	12.0
489.0	12.0
489.0	12.0
489.0	12.0
490.0	37.0
490.0	37.0
490.0	37.0
490.0	37.0
491.0	22.0
491.0	22.0
491.0	22.0
491.0	22.0
492.0	38.0
492.0	38.0
492.0	38.0
492.0	38.0
493.0	8.0
493.0	8.0
493.0	8.0
493.0	8.0
494.0	5.0
494.0	5.0
494.0	5.0
494.0	5.0
495.0	40.0
495.0	40.0
495.0	40.0
495.0	40.0
496.0	11.0
496.0	11.0
496.0	11.0
496.0	11.0
497.0	8.0
497.0	8.0
497.0	8.0
497.0	8.0
498.0	26.0
498.0	26.0
498.0	26.0
498.0	26.0
499.0	17.0
499.0	17.0
499.0	17.0
499.0	17.0
500.0	35.0
500.0	35.0
500.0	35.0
500.0	35.0
501.0	8.0
502.0	35.0
503.0	40.0
504.0	1.0
505.0	27.0
506.0	9.0
507.0	9.0
508.0	38.0
509.0	27.0
510.0	19.0
511.0	1.0
512.0	13.0
513.0	36.0
514.0	27.0
515.0	22.0
516.0	33.0
517.0	4.0
518.0	17.0
519.0	4.0
520.0	28.0
521.0	35.0
522.0	40.0
523.0	8.0
524.0	14.0
525.0	11.0
526.0	32.0
527.0	28.0
528.0	25.0
529.0	28.0
530.0	2.0
531.0	27.0
532.0	11.0
533.0	13.0
534.0	32.0
535.0	9.0
536.0	21.0
537.0	39.0
538.0	20.0
539.0	40.0
540.0	30.0
541.0	1.0
542.0	10.0
543.0	28.0
544.0	37.0
545.0	27.0
546.0	30.0
547.0	27.0
548.0	34.0
549.0	3.0
550.0	15.0
551.0	32.0
552.0	1.0
553.0	16.0
554.0	6.0
555.0	16.0
556.0	29.0
557.0	6.0
558.0	34.0
559.0	32.0
560.0	1.0
561.0	10.0
562.0	40.0
563.0	26.0
564.0	18.0
565.0	27.0
566.0	34.0
567.0	16.0
568.0	19.0
569.0	12.0
570.0	10.0
571.0	16.0
572.0	33.0
573.0	36.0
574.0	28.0
575.0	39.0
576.0	6.0
577.0	39.0
578.0	11.0
579.0	37.0
580.0	24.0
581.0	28.0
582.0	9.0
583.0	8.0
584.0	3.0
585.0	1.0
586.0	3.0
587.0	12.0
588.0	35.0
589.0	23.0
590.0	11.0
591.0	29.0
592.0	10.0
593.0	28.0
594.0	27.0
595.0	36.0
596.0	1.0
597.0	30.0
598.0	29.0
599.0	5.0
600.0	24.0
601.0	22.0
602.0	38.0
603.0	13.0
604.0	23.0
605.0	21.0
606.0	32.0
607.0	1.0
608.0	29.0
609.0	29.0
610.0	9.0
611.0	16.0
612.0	25.0
613.0	30.0
614.0	18.0
615.0	3.0
616.0	21.0
617.0	14.0
618.0	2.0
619.0	6.0
620.0	21.0
621.0	21.0
622.0	12.0
623.0	29.0
624.0	27.0
625.0	40.0
626.0	35.0
627.0	18.0
628.0	20.0
629.0	6.0
630.0	12.0
631.0	3.0
632.0	37.0
633.0	3.0
634.0	18.0
635.0	20.0
636.0	30.0
637.0	18.0
638.0	3.0
639.0	8.0
640.0	31.0
641.0	29.0
642.0	19.0
643.0	33.0
644.0	26.0
645.0	10.0
646.0	10.0
647.0	6.0
648.0	26.0
649.0	16.0
650.0	32.0
651.0	32.0
652.0	1.0
653.0	11.0
654.0	27.0
655.0	39.0
656.0	20.0
657.0	13.0
658.0	35.0
659.0	36.0
660.0	23.0
661.0	40.0
662.0	22.0
663.0	38.0
664.0	16.0
665.0	13.0
666.0	20.0
667.0	29.0
668.0	37.0
669.0	8.0
670.0	24.0
671.0	30.0
672.0	31.0
673.0	16.0
674.0	37.0
675.0	34.0
676.0	4.0
677.0	40.0
678.0	28.0
679.0	17.0
680.0	14.0
681.0	33.0
682.0	36.0
683.0	19.0
684.0	21.0
685.0	30.0
686.0	18.0
687.0	26.0
688.0	19.0
689.0	33.0
690.0	40.0
691.0	36.0
692.0	35.0
693.0	18.0
694.0	1.0
695.0	36.0
696.0	4.0
697.0	22.0
698.0	14.0
699.0	12.0
700.0	9.0
701.0	8.0
702.0	38.0
703.0	1.0
704.0	9.0
705.0	29.0
706.0	20.0
707.0	40.0
708.0	9.0
709.0	34.0
710.0	18.0
711.0	34.0
712.0	37.0
713.0	27.0
714.0	13.0
715.0	16.0
716.0	6.0
717.0	26.0
718.0	19.0
719.0	18.0
720.0	38.0
721.0	27.0
722.0	8.0
723.0	6.0
724.0	9.0
725.0	26.0
726.0	27.0
727.0	22.0
728.0	1.0
729.0	4.0
730.0	17.0
731.0	14.0
732.0	3.0
733.0	40.0
734.0	40.0
735.0	40.0
736.0	2.0
737.0	6.0
738.0	27.0
739.0	40.0
740.0	29.0
741.0	9.0
742.0	15.0
743.0	13.0
744.0	18.0
745.0	3.0
746.0	28.0
747.0	30.0
748.0	9.0
749.0	6.0
750.0	1.0
751.0	1.0
752.0	32.0
753.0	13.0
754.0	11.0
755.0	3.0
756.0	24.0
757.0	13.0
758.0	13.0
759.0	2.0
760.0	39.0
761.0	31.0
762.0	35.0
763.0	4.0
764.0	37.0
765.0	33.0
766.0	23.0
767.0	35.0
768.0	3.0
769.0	24.0
770.0	20.0
771.0	29.0
772.0	14.0
773.0	12.0
774.0	28.0
775.0	9.0
776.0	27.0
777.0	2.0
778.0	21.0
779.0	14.0
780.0	29.0
781.0	1.0
782.0	39.0
783.0	38.0
784.0	22.0
785.0	14.0
786.0	3.0
787.0	33.0
788.0	23.0
789.0	4.0
790.0	37.0
791.0	11.0
792.0	3.0
793.0	19.0
794.0	34.0
795.0	16.0
796.0	28.0
797.0	30.0
798.0	4.0
799.0	39.0
800.0	12.0
801.0	12.0
802.0	9.0
803.0	11.0
804.0	27.0
805.0	19.0
806.0	30.0
807.0	4.0
808.0	31.0
809.0	16.0
810.0	6.0
811.0	22.0
812.0	10.0
813.0	34.0
814.0	8.0
815.0	15.0
816.0	29.0
817.0	2.0
818.0	1.0
819.0	5.0
820.0	15.0
821.0	35.0
822.0	17.0
823.0	9.0
824.0	27.0
825.0	18.0
826.0	11.0
827.0	7.0
828.0	24.0
829.0	31.0
830.0	33.0
831.0	17.0
832.0	15.0
833.0	12.0
834.0	17.0
835.0	11.0
836.0	25.0
837.0	7.0
838.0	16.0
839.0	22.0
840.0	32.0
841.0	14.0
842.0	13.0
843.0	16.0
844.0	1.0
845.0	38.0
846.0	2.0
847.0	22.0
848.0	26.0
849.0	32.0
850.0	12.0
851.0	10.0
852.0	6.0
853.0	9.0
854.0	29.0
855.0	13.0
856.0	39.0
857.0	1.0
858.0	7.0
859.0	6.0
860.0	13.0
861.0	32.0
862.0	25.0
863.0	22.0
864.0	11.0
865.0	24.0
866.0	19.0
867.0	1.0
868.0	9.0
869.0	39.0
870.0	19.0
871.0	31.0
872.0	27.0
873.0	37.0
874.0	2.0
875.0	4.0
876.0	24.0
877.0	37.0
878.0	26.0
879.0	2.0
880.0	34.0
881.0	12.0
882.0	31.0
883.0	22.0
884.0	21.0
885.0	29.0
886.0	38.0
887.0	35.0
888.0	37.0
889.0	22.0
890.0	19.0
891.0	4.0
892.0	8.0
893.0	21.0
894.0	11.0
895.0	13.0
896.0	20.0
897.0	16.0
898.0	4.0
899.0	36.0
900.0	12.0
901.0	9.0
902.0	32.0
903.0	6.0
904.0	27.0
905.0	30.0
906.0	21.0
907.0	9.0
908.0	26.0
909.0	24.0
910.0	27.0
911.0	3.0
912.0	30.0
913.0	8.0
914.0	19.0
915.0	26.0
916.0	17.0
917.0	22.0
918.0	12.0
919.0	22.0
920.0	11.0
921.0	26.0
922.0	33.0
923.0	19.0
924.0	24.0
925.0	36.0
926.0	18.0
927.0	10.0
928.0	17.0
929.0	19.0
930.0	1.0
931.0	37.0
932.0	11.0
933.0	32.0
934.0	28.0
935.0	19.0
936.0	24.0
937.0	32.0
938.0	39.0
939.0	14.0
940.0	9.0
941.0	39.0
942.0	16.0
943.0	16.0
944.0	20.0
945.0	10.0
946.0	29.0
947.0	25.0
948.0	26.0
949.0	40.0
950.0	23.0
951.0	9.0
952.0	34.0
953.0	15.0
954.0	22.0
955.0	1.0
956.0	33.0
957.0	2.0
958.0	38.0
959.0	19.0
960.0	7.0
961.0	17.0
962.0	9.0
963.0	28.0
964.0	40.0
965.0	2.0
966.0	37.0
967.0	18.0
968.0	34.0
969.0	7.0
970.0	32.0
971.0	9.0
972.0	7.0
973.0	15.0
974.0	23.0
975.0	36.0
976.0	8.0
977.0	27.0
978.0	18.0
979.0	36.0
980.0	18.0
981.0	23.0
982.0	25.0
983.0	22.0
984.0	14.0
985.0	24.0
986.0	28.0
987.0	35.0
988.0	12.0
989.0	12.0
990.0	37.0
991.0	22.0
992.0	38.0
993.0	8.0
994.0	5.0
995.0	40.0
996.0	11.0
997.0	8.0
998.0	26.0
999.0	17.0
1000.0	35.0
