ID	Label
439.0	5.0
439.0	5.0
439.0	5.0
439.0	5.0
440.0	42.0
440.0	42.0
440.0	42.0
440.0	42.0
441.0	35.0
441.0	35.0
441.0	35.0
441.0	35.0
442.0	47.0
442.0	47.0
442.0	47.0
442.0	47.0
443.0	10.0
443.0	10.0
443.0	10.0
443.0	10.0
444.0	39.0
444.0	39.0
444.0	39.0
444.0	39.0
445.0	44.0
445.0	44.0
445.0	44.0
445.0	44.0
446.0	13.0
446.0	13.0
446.0	13.0
446.0	13.0
447.0	46.0
447.0	46.0
447.0	46.0
447.0	46.0
448.0	33.0
448.0	33.0
448.0	33.0
448.0	33.0
449.0	11.0
449.0	11.0
449.0	11.0
449.0	11.0
450.0	18.0
450.0	18.0
450.0	18.0
450.0	18.0
451.0	38.0
451.0	38.0
451.0	38.0
451.0	38.0
452.0	17.0
452.0	17.0
452.0	17.0
452.0	17.0
453.0	48.0
453.0	48.0
453.0	48.0
453.0	48.0
454.0	48.0
454.0	48.0
454.0	48.0
454.0	48.0
455.0	49.0
455.0	49.0
455.0	49.0
455.0	49.0
456.0	43.0
456.0	43.0
456.0	43.0
456.0	43.0
457.0	6.0
457.0	6.0
457.0	6.0
457.0	6.0
458.0	1.0
458.0	1.0
458.0	1.0
458.0	1.0
459.0	15.0
459.0	15.0
459.0	15.0
459.0	15.0
460.0	21.0
460.0	21.0
460.0	21.0
460.0	21.0
461.0	42.0
461.0	42.0
461.0	42.0
461.0	42.0
462.0	32.0
462.0	32.0
462.0	32.0
462.0	32.0
463.0	36.0
463.0	36.0
463.0	36.0
463.0	36.0
464.0	11.0
464.0	11.0
464.0	11.0
464.0	11.0
465.0	30.0
465.0	30.0
465.0	30.0
465.0	30.0
466.0	9.0
466.0	9.0
466.0	9.0
466.0	9.0
467.0	22.0
467.0	22.0
467.0	22.0
467.0	22.0
468.0	32.0
468.0	32.0
468.0	32.0
468.0	32.0
469.0	21.0
469.0	21.0
469.0	21.0
469.0	21.0
470.0	47.0
470.0	47.0
470.0	47.0
470.0	47.0
471.0	2.0
471.0	2.0
471.0	2.0
471.0	2.0
472.0	21.0
472.0	21.0
472.0	21.0
472.0	21.0
473.0	8.0
473.0	8.0
473.0	8.0
473.0	8.0
474.0	22.0
474.0	22.0
474.0	22.0
474.0	22.0
475.0	7.0
475.0	7.0
475.0	7.0
475.0	7.0
476.0	44.0
476.0	44.0
476.0	44.0
476.0	44.0
477.0	12.0
477.0	12.0
477.0	12.0
477.0	12.0
478.0	36.0
478.0	36.0
478.0	36.0
478.0	36.0
479.0	7.0
479.0	7.0
479.0	7.0
479.0	7.0
480.0	27.0
480.0	27.0
480.0	27.0
480.0	27.0
481.0	5.0
481.0	5.0
481.0	5.0
481.0	5.0
482.0	19.0
482.0	19.0
482.0	19.0
482.0	19.0
483.0	25.0
483.0	25.0
483.0	25.0
483.0	25.0
484.0	41.0
484.0	41.0
484.0	41.0
484.0	41.0
485.0	37.0
485.0	37.0
485.0	37.0
485.0	37.0
486.0	36.0
486.0	36.0
486.0	36.0
486.0	36.0
487.0	7.0
487.0	7.0
487.0	7.0
487.0	7.0
488.0	40.0
488.0	40.0
488.0	40.0
488.0	40.0
489.0	48.0
489.0	48.0
489.0	48.0
489.0	48.0
490.0	12.0
490.0	12.0
490.0	12.0
490.0	12.0
491.0	25.0
491.0	25.0
491.0	25.0
491.0	25.0
492.0	8.0
492.0	8.0
492.0	8.0
492.0	8.0
493.0	16.0
493.0	16.0
493.0	16.0
493.0	16.0
494.0	4.0
494.0	4.0
494.0	4.0
494.0	4.0
495.0	11.0
495.0	11.0
495.0	11.0
495.0	11.0
496.0	46.0
496.0	46.0
496.0	46.0
496.0	46.0
497.0	26.0
497.0	26.0
497.0	26.0
497.0	26.0
498.0	45.0
498.0	45.0
498.0	45.0
498.0	45.0
499.0	8.0
499.0	8.0
499.0	8.0
499.0	8.0
500.0	26.0
500.0	26.0
500.0	26.0
500.0	26.0
501.0	16.0
502.0	4.0
503.0	11.0
504.0	49.0
505.0	20.0
506.0	25.0
507.0	48.0
508.0	44.0
509.0	37.0
510.0	43.0
511.0	40.0
512.0	3.0
513.0	7.0
514.0	11.0
515.0	48.0
516.0	40.0
517.0	35.0
518.0	27.0
519.0	31.0
520.0	47.0
521.0	26.0
522.0	13.0
523.0	16.0
524.0	46.0
525.0	3.0
526.0	1.0
527.0	47.0
528.0	19.0
529.0	45.0
530.0	26.0
531.0	33.0
532.0	3.0
533.0	23.0
534.0	36.0
535.0	42.0
536.0	2.0
537.0	41.0
538.0	18.0
539.0	38.0
540.0	1.0
541.0	9.0
542.0	13.0
543.0	31.0
544.0	2.0
545.0	20.0
546.0	48.0
547.0	2.0
548.0	28.0
549.0	19.0
550.0	47.0
551.0	28.0
552.0	49.0
553.0	25.0
554.0	14.0
555.0	47.0
556.0	28.0
557.0	14.0
558.0	28.0
559.0	48.0
560.0	9.0
561.0	13.0
562.0	11.0
563.0	14.0
564.0	36.0
565.0	33.0
566.0	45.0
567.0	47.0
568.0	15.0
569.0	2.0
570.0	17.0
571.0	24.0
572.0	39.0
573.0	7.0
574.0	2.0
575.0	41.0
576.0	14.0
577.0	35.0
578.0	30.0
579.0	16.0
580.0	35.0
581.0	31.0
582.0	23.0
583.0	10.0
584.0	19.0
585.0	9.0
586.0	17.0
587.0	2.0
588.0	26.0
589.0	18.0
590.0	14.0
591.0	46.0
592.0	32.0
593.0	36.0
594.0	37.0
595.0	7.0
596.0	40.0
597.0	3.0
598.0	10.0
599.0	3.0
600.0	35.0
601.0	39.0
602.0	19.0
603.0	16.0
604.0	22.0
605.0	41.0
606.0	45.0
607.0	24.0
608.0	44.0
609.0	23.0
610.0	48.0
611.0	24.0
612.0	19.0
613.0	39.0
614.0	9.0
615.0	39.0
616.0	41.0
617.0	32.0
618.0	6.0
619.0	14.0
620.0	41.0
621.0	41.0
622.0	2.0
623.0	17.0
624.0	33.0
625.0	26.0
626.0	26.0
627.0	22.0
628.0	17.0
629.0	14.0
630.0	48.0
631.0	30.0
632.0	16.0
633.0	30.0
634.0	27.0
635.0	4.0
636.0	26.0
637.0	22.0
638.0	39.0
639.0	47.0
640.0	13.0
641.0	28.0
642.0	22.0
643.0	24.0
644.0	10.0
645.0	30.0
646.0	44.0
647.0	20.0
648.0	1.0
649.0	24.0
650.0	39.0
651.0	41.0
652.0	49.0
653.0	3.0
654.0	49.0
655.0	46.0
656.0	39.0
657.0	20.0
658.0	31.0
659.0	42.0
660.0	18.0
661.0	38.0
662.0	25.0
663.0	5.0
664.0	47.0
665.0	3.0
666.0	17.0
667.0	23.0
668.0	2.0
669.0	31.0
670.0	35.0
671.0	3.0
672.0	13.0
673.0	36.0
674.0	16.0
675.0	45.0
676.0	7.0
677.0	39.0
678.0	36.0
679.0	27.0
680.0	38.0
681.0	24.0
682.0	7.0
683.0	42.0
684.0	31.0
685.0	37.0
686.0	12.0
687.0	12.0
688.0	6.0
689.0	8.0
690.0	11.0
691.0	7.0
692.0	26.0
693.0	22.0
694.0	42.0
695.0	7.0
696.0	35.0
697.0	48.0
698.0	32.0
699.0	2.0
700.0	23.0
701.0	16.0
702.0	44.0
703.0	4.0
704.0	46.0
705.0	42.0
706.0	18.0
707.0	31.0
708.0	46.0
709.0	45.0
710.0	9.0
711.0	37.0
712.0	38.0
713.0	12.0
714.0	14.0
715.0	13.0
716.0	14.0
717.0	45.0
718.0	15.0
719.0	22.0
720.0	11.0
721.0	33.0
722.0	31.0
723.0	20.0
724.0	32.0
725.0	10.0
726.0	20.0
727.0	38.0
728.0	9.0
729.0	7.0
730.0	48.0
731.0	13.0
732.0	39.0
733.0	31.0
734.0	38.0
735.0	9.0
736.0	6.0
737.0	20.0
738.0	22.0
739.0	31.0
740.0	38.0
741.0	46.0
742.0	8.0
743.0	20.0
744.0	27.0
745.0	39.0
746.0	36.0
747.0	26.0
748.0	46.0
749.0	14.0
750.0	40.0
751.0	24.0
752.0	36.0
753.0	23.0
754.0	7.0
755.0	2.0
756.0	1.0
757.0	20.0
758.0	9.0
759.0	6.0
760.0	41.0
761.0	13.0
762.0	35.0
763.0	10.0
764.0	16.0
765.0	43.0
766.0	5.0
767.0	26.0
768.0	19.0
769.0	35.0
770.0	19.0
771.0	29.0
772.0	32.0
773.0	25.0
774.0	31.0
775.0	2.0
776.0	37.0
777.0	6.0
778.0	41.0
779.0	42.0
780.0	17.0
781.0	4.0
782.0	35.0
783.0	5.0
784.0	48.0
785.0	5.0
786.0	23.0
787.0	43.0
788.0	24.0
789.0	8.0
790.0	16.0
791.0	3.0
792.0	30.0
793.0	26.0
794.0	17.0
795.0	47.0
796.0	36.0
797.0	29.0
798.0	8.0
799.0	46.0
800.0	48.0
801.0	35.0
802.0	34.0
803.0	3.0
804.0	33.0
805.0	6.0
806.0	29.0
807.0	29.0
808.0	13.0
809.0	47.0
810.0	17.0
811.0	30.0
812.0	30.0
813.0	18.0
814.0	10.0
815.0	23.0
816.0	46.0
817.0	3.0
818.0	9.0
819.0	4.0
820.0	47.0
821.0	29.0
822.0	15.0
823.0	8.0
824.0	37.0
825.0	12.0
826.0	3.0
827.0	21.0
828.0	35.0
829.0	21.0
830.0	43.0
831.0	27.0
832.0	41.0
833.0	12.0
834.0	48.0
835.0	3.0
836.0	19.0
837.0	25.0
838.0	47.0
839.0	25.0
840.0	48.0
841.0	32.0
842.0	20.0
843.0	10.0
844.0	40.0
845.0	8.0
846.0	26.0
847.0	25.0
848.0	19.0
849.0	39.0
850.0	2.0
851.0	17.0
852.0	14.0
853.0	27.0
854.0	42.0
855.0	2.0
856.0	41.0
857.0	49.0
858.0	17.0
859.0	14.0
860.0	20.0
861.0	39.0
862.0	19.0
863.0	14.0
864.0	14.0
865.0	37.0
866.0	45.0
867.0	40.0
868.0	46.0
869.0	2.0
870.0	42.0
871.0	13.0
872.0	33.0
873.0	12.0
874.0	6.0
875.0	8.0
876.0	35.0
877.0	12.0
878.0	14.0
879.0	30.0
880.0	28.0
881.0	2.0
882.0	31.0
883.0	25.0
884.0	25.0
885.0	42.0
886.0	8.0
887.0	26.0
888.0	16.0
889.0	25.0
890.0	35.0
891.0	35.0
892.0	10.0
893.0	4.0
894.0	3.0
895.0	49.0
896.0	18.0
897.0	47.0
898.0	23.0
899.0	7.0
900.0	31.0
901.0	46.0
902.0	2.0
903.0	20.0
904.0	33.0
905.0	2.0
906.0	41.0
907.0	48.0
908.0	45.0
909.0	12.0
910.0	33.0
911.0	39.0
912.0	30.0
913.0	16.0
914.0	9.0
915.0	1.0
916.0	27.0
917.0	25.0
918.0	25.0
919.0	30.0
920.0	44.0
921.0	10.0
922.0	43.0
923.0	15.0
924.0	35.0
925.0	7.0
926.0	12.0
927.0	23.0
928.0	24.0
929.0	15.0
930.0	49.0
931.0	16.0
932.0	7.0
933.0	39.0
934.0	31.0
935.0	26.0
936.0	35.0
937.0	41.0
938.0	41.0
939.0	5.0
940.0	42.0
941.0	35.0
942.0	47.0
943.0	10.0
944.0	39.0
945.0	44.0
946.0	13.0
947.0	46.0
948.0	33.0
949.0	11.0
950.0	18.0
951.0	38.0
952.0	17.0
953.0	48.0
954.0	48.0
955.0	49.0
956.0	43.0
957.0	6.0
958.0	1.0
959.0	15.0
960.0	21.0
961.0	42.0
962.0	32.0
963.0	36.0
964.0	11.0
965.0	30.0
966.0	9.0
967.0	22.0
968.0	32.0
969.0	21.0
970.0	47.0
971.0	2.0
972.0	21.0
973.0	8.0
974.0	22.0
975.0	7.0
976.0	44.0
977.0	12.0
978.0	36.0
979.0	7.0
980.0	27.0
981.0	5.0
982.0	19.0
983.0	25.0
984.0	41.0
985.0	37.0
986.0	36.0
987.0	7.0
988.0	40.0
989.0	48.0
990.0	12.0
991.0	25.0
992.0	8.0
993.0	16.0
994.0	4.0
995.0	11.0
996.0	46.0
997.0	26.0
998.0	45.0
999.0	8.0
1000.0	26.0
